location_id,latitude,longitude,event_time,pm25,temperature,humidity,pm25_zscore,temperature_zscore,humidity_zscore
8118,28.63576,77.22445,2025-01-10T12:30:00.000Z,196.0,22.0,48.0,1.4302950093143727,-1.212315624037105,-0.4529321630934176
8118,28.63576,77.22445,2025-01-15T13:30:00.000Z,201.0,32.0,34.0,1.504987199861987,0.9627258681714873,-1.383614029868944
8118,28.63576,77.22445,2025-01-04T13:30:00.000Z,278.0,20.0,50.0,2.655246934295248,-1.6473239224788232,-0.31997761069691383
8118,28.63576,77.22445,2025-01-07T21:30:00.000Z,100.25404591644713,32.0,58.0,0.0,0.9627258681714873,0.21184059888910128
8118,28.63576,77.22445,2025-01-13T10:30:00.000Z,113.0,32.0,38.0,0.19040464622397485,0.9627258681714873,-1.1177049250759366
8118,28.63576,77.22445,2025-01-02T06:30:00.000Z,209.0,30.0,68.0,1.62449470473817,0.5277175697297688,0.8766133608716202
8118,28.63576,77.22445,2025-01-04T07:30:00.000Z,442.0,27.0,37.0,5.105150784256997,-0.1247948779328088,-1.1841822012741883
8118,28.63576,77.22445,2025-01-10T20:30:00.000Z,188.0,32.0,36.0,1.3107875044381898,0.9627258681714873,-1.2506594774724402
8118,28.63576,77.22445,2025-01-13T12:30:00.000Z,117.0,21.0,70.0,0.2501583986620663,-1.429819773257964,1.009567913268124
8118,28.63576,77.22445,2025-01-02T21:30:00.000Z,211.0,24.0,43.0,1.6543715809572157,-0.7773073255953864,-0.785318544084677
8118,28.63576,77.22445,2025-01-09T02:30:00.000Z,160.0,26.0,59.0,0.8925112373715495,-0.342299027153668,0.2783178750873532
8118,28.63576,77.22445,2025-01-14T10:30:00.000Z,140.0,27.0,54.0,0.5937424751810922,-0.1247948779328088,-0.054068505903906265
8118,28.63576,77.22445,2025-01-03T02:30:00.000Z,203.0,26.0,74.0,1.5348640760810328,-0.342299027153668,1.2754770180611315
8118,28.63576,77.22445,2025-01-04T17:30:00.000Z,303.0,27.0,40.0,3.028707887033319,-0.1247948779328088,-0.9847503726794327
8118,28.63576,77.22445,2025-01-12T06:30:00.000Z,174.0,31.0,68.0,1.1016493709048696,0.745221718950628,0.8766133608716202
8118,28.63576,77.22445,2025-01-09T20:30:00.000Z,359.0,23.0,56.0,3.8652604211665995,-0.9948114748162457,0.07888604649259752
8118,28.63576,77.22445,2025-01-02T22:30:00.000Z,200.0,20.0,36.0,1.490048761752464,-1.6473239224788232,-1.2506594774724402
8118,28.63576,77.22445,2025-01-03T14:30:00.000Z,265.0,26.0,57.0,2.4610472388714504,-0.342299027153668,0.1453633226908494
8118,28.63576,77.22445,2025-01-12T18:30:00.000Z,199.0,34.0,79.0,1.4751103236429413,1.3977341666132057,1.607863399052391
8118,28.63576,77.22445,2025-01-01T05:30:00.000Z,193.0,20.0,56.0,1.3854796949858041,-1.6473239224788232,0.07888604649259752
8118,28.63576,77.22445,2025-01-12T01:30:00.000Z,152.0,22.0,69.0,0.7730037324953666,-1.212315624037105,0.9430906370698721
8118,28.63576,77.22445,2025-01-15T04:30:00.000Z,267.0,22.0,65.0,2.490924115090496,-1.212315624037105,0.6771815322768645
8118,28.63576,77.22445,2025-01-06T08:30:00.000Z,100.25404591644713,31.0,74.0,0.0,0.745221718950628,1.2754770180611315
8118,28.63576,77.22445,2025-01-04T18:30:00.000Z,308.0,28.0,48.0,3.1034000775809334,0.09270927128805041,-0.4529321630934176
8118,28.63576,77.22445,2025-01-12T04:30:00.000Z,137.0,33.0,42.0,0.5489271608525236,1.1802300173923466,-0.8517958202829289
8118,28.63576,77.22445,2025-01-05T09:30:00.000Z,100.25404591644713,25.0,43.0,0.0,-0.5598031763745273,-0.785318544084677
8118,28.63576,77.22445,2025-01-10T04:30:00.000Z,207.0,22.0,49.0,1.5946178285191241,-1.212315624037105,-0.3864548868951657
8118,28.63576,77.22445,2025-01-05T20:30:00.000Z,100.25404591644713,30.0,41.0,0.0,0.5277175697297688,-0.9182730964811808
8118,28.63576,77.22445,2025-01-08T08:30:00.000Z,81.0,23.0,52.0,-0.2876253732807568,-0.9948114748162457,-0.18702305830041005
8118,28.63576,77.22445,2025-01-08T04:30:00.000Z,100.25404591644713,30.0,67.0,0.0,0.5277175697297688,0.8101360846733683
8118,28.63576,77.22445,2025-01-12T08:30:00.000Z,144.0,35.0,64.0,0.6534962276191837,1.6152383158340649,0.6107042560786127
8118,28.63576,77.22445,2025-01-01T08:30:00.000Z,202.0,22.0,51.0,1.5199256379715098,-1.212315624037105,-0.25350033449866194
8118,28.63576,77.22445,2025-01-03T23:30:00.000Z,180.0,33.0,62.0,1.191279999562007,1.1802300173923466,0.47774970368210884
8118,28.63576,77.22445,2025-01-03T20:30:00.000Z,192.0,31.0,67.0,1.3705412568762811,0.745221718950628,0.8101360846733683
8118,28.63576,77.22445,2025-01-02T23:30:00.000Z,220.0,24.0,63.0,1.7888175239429214,-0.7773073255953864,0.5442269798803607
8118,28.63576,77.22445,2025-01-09T12:30:00.000Z,305.0,21.0,32.0,3.058584763252365,-1.429819773257964,-1.5165685822654478
8118,28.63576,77.22445,2025-01-05T16:30:00.000Z,100.25404591644713,26.0,78.0,0.0,-0.342299027153668,1.541386122854139
8118,28.63576,77.22445,2025-01-05T22:30:00.000Z,100.25404591644713,20.0,75.0,0.0,-1.6473239224788232,1.3419542942593834
8118,28.63576,77.22445,2025-01-06T23:30:00.000Z,100.25404591644713,21.0,65.0,0.0,-1.429819773257964,0.6771815322768645
8118,28.63576,77.22445,2025-01-10T03:30:00.000Z,198.0,29.0,59.0,1.4601718855334185,0.31021342050890965,0.2783178750873532
8118,28.63576,77.22445,2025-01-02T10:30:00.000Z,217.0,26.0,46.0,1.7440022096143528,-0.342299027153668,-0.5858867154899213
8118,28.63576,77.22445,2025-01-08T09:30:00.000Z,81.0,21.0,31.0,-0.2876253732807568,-1.429819773257964,-1.5830458584636997
8118,28.63576,77.22445,2025-01-02T11:30:00.000Z,191.0,24.0,46.0,1.3556028187667584,-0.7773073255953864,-0.5858867154899213
8118,28.63576,77.22445,2025-01-05T21:30:00.000Z,100.25404591644713,29.0,39.0,0.0,0.31021342050890965,-1.0512276488776846
8118,28.63576,77.22445,2025-01-07T08:30:00.000Z,100.25404591644713,34.0,38.0,0.0,1.3977341666132057,-1.1177049250759366
8118,28.63576,77.22445,2025-01-11T12:30:00.000Z,226.0,20.0,77.0,1.8784481526000587,-1.6473239224788232,1.4749088466558873
8118,28.63576,77.22445,2025-01-10T23:30:00.000Z,146.0,30.0,37.0,0.6833731038382294,0.5277175697297688,-1.1841822012741883
8118,28.63576,77.22445,2025-01-14T08:30:00.000Z,140.0,33.0,40.0,0.5937424751810922,1.1802300173923466,-0.9847503726794327
8118,28.63576,77.22445,2025-01-07T16:30:00.000Z,100.25404591644713,20.0,48.0,0.0,-1.6473239224788232,-0.4529321630934176
8118,28.63576,77.22445,2025-01-01T09:30:00.000Z,196.0,33.0,76.0,1.4302950093143727,1.1802300173923466,1.4084315704576353
8118,28.63576,77.22445,2025-01-07T20:30:00.000Z,100.25404591644713,31.0,61.0,0.0,0.745221718950628,0.41127242748385695
8118,28.63576,77.22445,2025-01-11T00:30:00.000Z,138.0,31.0,67.0,0.5638655989620465,0.745221718950628,0.8101360846733683
8118,28.63576,77.22445,2025-01-11T23:30:00.000Z,159.0,29.0,56.0,0.8775727992620267,0.31021342050890965,0.07888604649259752
8118,28.63576,77.22445,2025-01-15T05:30:00.000Z,301.0,22.0,49.0,2.9988310108142735,-1.212315624037105,-0.3864548868951657
8118,28.63576,77.22445,2025-01-03T21:30:00.000Z,149.0,32.0,43.0,0.728188418166798,0.9627258681714873,-0.785318544084677
8118,28.63576,77.22445,2025-01-14T01:30:00.000Z,124.0,32.0,75.0,0.35472746542872635,0.9627258681714873,1.3419542942593834
8118,28.63576,77.22445,2025-01-11T11:30:00.000Z,201.0,33.0,73.0,1.504987199861987,1.1802300173923466,1.2089997418628797
8118,28.63576,77.22445,2025-01-02T07:30:00.000Z,179.0,30.0,69.0,1.176341561452484,0.5277175697297688,0.9430906370698721
8118,28.63576,77.22445,2025-01-02T01:30:00.000Z,153.0,27.0,80.0,0.7879421706048895,-0.1247948779328088,1.674340675250643
8118,28.63576,77.22445,2025-01-06T02:30:00.000Z,100.25404591644713,25.0,78.0,0.0,-0.5598031763745273,1.541386122854139
8118,28.63576,77.22445,2025-01-06T04:30:00.000Z,100.25404591644713,31.0,37.0,0.0,0.745221718950628,-1.1841822012741883
8118,28.63576,77.22445,2025-01-07T06:30:00.000Z,100.25404591644713,21.0,77.0,0.0,-1.429819773257964,1.4749088466558873
8118,28.63576,77.22445,2025-01-11T14:30:00.000Z,134.0,31.0,34.0,0.504111846523955,0.745221718950628,-1.383614029868944
8118,28.63576,77.22445,2025-01-09T00:30:00.000Z,176.0,35.0,37.0,1.1315262471239154,1.6152383158340649,-1.1841822012741883
8118,28.63576,77.22445,2025-01-13T01:30:00.000Z,84.0,23.0,31.0,-0.24281005895218824,-0.9948114748162457,-1.5830458584636997
8118,28.63576,77.22445,2025-01-05T10:30:00.000Z,100.25404591644713,22.0,45.0,0.0,-1.212315624037105,-0.6523639916881733
8118,28.63576,77.22445,2025-01-07T12:30:00.000Z,100.25404591644713,22.0,44.0,0.0,-1.212315624037105,-0.7188412678864251
8118,28.63576,77.22445,2025-01-08T15:30:00.000Z,195.0,25.0,48.0,1.4153565712048497,-0.5598031763745273,-0.4529321630934176
8118,28.63576,77.22445,2025-01-07T03:30:00.000Z,100.25404591644713,30.0,50.0,0.0,0.5277175697297688,-0.31997761069691383
8118,28.63576,77.22445,2025-01-04T14:30:00.000Z,283.0,35.0,48.0,2.7299391248428617,1.6152383158340649,-0.4529321630934176
8118,28.63576,77.22445,2025-01-11T16:30:00.000Z,127.0,21.0,68.0,0.39954277975729496,-1.429819773257964,0.8766133608716202
8118,28.63576,77.22445,2025-01-12T03:30:00.000Z,129.0,29.0,76.0,0.4294196559763407,0.31021342050890965,1.4084315704576353
8118,28.63576,77.22445,2025-01-05T15:30:00.000Z,100.25404591644713,21.0,71.0,0.0,-1.429819773257964,1.0760451894663758
8118,28.63576,77.22445,2025-01-02T04:30:00.000Z,204.0,32.0,67.0,1.5498025141905556,0.9627258681714873,0.8101360846733683
8118,28.63576,77.22445,2025-01-08T18:30:00.000Z,260.0,26.0,59.0,2.386355048323836,-0.342299027153668,0.2783178750873532
8118,28.63576,77.22445,2025-01-04T08:30:00.000Z,400.0,34.0,48.0,4.477736383657037,1.3977341666132057,-0.4529321630934176
8118,28.63576,77.22445,2025-01-15T10:30:00.000Z,202.0,23.0,46.0,1.5199256379715098,-0.9948114748162457,-0.5858867154899213
8118,28.63576,77.22445,2025-01-14T20:30:00.000Z,301.0,20.0,66.0,2.9988310108142735,-1.6473239224788232,0.7436588084751165
8118,28.63576,77.22445,2025-01-05T04:30:00.000Z,100.25404591644713,31.0,35.0,0.0,0.745221718950628,-1.3171367536706922
8118,28.63576,77.22445,2025-01-07T07:30:00.000Z,100.25404591644713,33.0,33.0,0.0,1.1802300173923466,-1.4500913060671958
8118,28.63576,77.22445,2025-01-13T18:30:00.000Z,188.0,27.0,48.0,1.3107875044381898,-0.1247948779328088,-0.4529321630934176
8118,28.63576,77.22445,2025-01-12T12:30:00.000Z,138.0,22.0,71.0,0.5638655989620465,-1.212315624037105,1.0760451894663758
8118,28.63576,77.22445,2025-01-10T02:30:00.000Z,183.0,34.0,79.0,1.2360953138905755,1.3977341666132057,1.607863399052391
8118,28.63576,77.22445,2025-01-09T09:30:00.000Z,369.0,30.0,65.0,4.014644802261828,0.5277175697297688,0.6771815322768645
8118,28.63576,77.22445,2025-01-04T19:30:00.000Z,254.0,28.0,38.0,2.296724419666699,0.09270927128805041,-1.1177049250759366
8118,28.63576,77.22445,2025-01-12T05:30:00.000Z,151.0,25.0,70.0,0.7580652943858437,-0.5598031763745273,1.009567913268124
8118,28.63576,77.22445,2025-01-15T14:30:00.000Z,192.0,31.0,61.0,1.3705412568762811,0.745221718950628,0.41127242748385695
8118,28.63576,77.22445,2025-01-11T10:30:00.000Z,174.0,22.0,57.0,1.1016493709048696,-1.212315624037105,0.1453633226908494
8118,28.63576,77.22445,2025-01-02T12:30:00.000Z,198.0,24.0,30.0,1.4601718855334185,-0.7773073255953864,-1.6495231346619517
8118,28.63576,77.22445,2025-01-12T09:30:00.000Z,146.0,23.0,43.0,0.6833731038382294,-0.9948114748162457,-0.785318544084677
8118,28.63576,77.22445,2025-01-09T15:30:00.000Z,341.0,27.0,43.0,3.596368535195188,-0.1247948779328088,-0.785318544084677
8118,28.63576,77.22445,2025-01-11T04:30:00.000Z,157.0,35.0,71.0,0.8476959230429809,1.6152383158340649,1.0760451894663758
8118,28.63576,77.22445,2025-01-03T15:30:00.000Z,261.0,22.0,76.0,2.401293486433359,-1.212315624037105,1.4084315704576353
8118,28.63576,77.22445,2025-01-05T06:30:00.000Z,100.25404591644713,23.0,65.0,0.0,-0.9948114748162457,0.6771815322768645
8118,28.63576,77.22445,2025-01-04T00:30:00.000Z,190.0,22.0,57.0,1.3406643806572354,-1.212315624037105,0.1453633226908494
8118,28.63576,77.22445,2025-01-07T05:30:00.000Z,100.25404591644713,24.0,44.0,0.0,-0.7773073255953864,-0.7188412678864251
8118,28.63576,77.22445,2025-01-08T03:30:00.000Z,100.25404591644713,30.0,75.0,0.0,0.5277175697297688,1.3419542942593834
8118,28.63576,77.22445,2025-01-05T07:30:00.000Z,100.25404591644713,24.0,45.0,0.0,-0.7773073255953864,-0.6523639916881733
8118,28.63576,77.22445,2025-01-06T10:30:00.000Z,100.25404591644713,30.0,74.0,0.0,0.5277175697297688,1.2754770180611315
8118,28.63576,77.22445,2025-01-12T17:30:00.000Z,203.0,33.0,79.0,1.5348640760810328,1.1802300173923466,1.607863399052391
8118,28.63576,77.22445,2025-01-14T23:30:00.000Z,332.0,20.0,76.0,3.4619225922094823,-1.6473239224788232,1.4084315704576353
8118,28.63576,77.22445,2025-01-07T09:30:00.000Z,100.25404591644713,25.0,35.0,0.0,-0.5598031763745273,-1.3171367536706922
8118,28.63576,77.22445,2025-01-05T01:30:00.000Z,100.25404591644713,24.0,53.0,0.0,-0.7773073255953864,-0.12054578210215815
8118,28.63576,77.22445,2025-01-15T12:30:00.000Z,188.0,23.0,53.0,1.3107875044381898,-0.9948114748162457,-0.12054578210215815
8118,28.63576,77.22445,2025-01-13T15:30:00.000Z,127.0,27.0,62.0,0.39954277975729496,-0.1247948779328088,0.47774970368210884
8118,28.63576,77.22445,2025-01-06T07:30:00.000Z,100.25404591644713,21.0,79.0,0.0,-1.429819773257964,1.607863399052391
8118,28.63576,77.22445,2025-01-05T03:30:00.000Z,100.25404591644713,20.0,68.0,0.0,-1.6473239224788232,0.8766133608716202
8118,28.63576,77.22445,2025-01-01T07:30:00.000Z,176.0,23.0,76.0,1.1315262471239154,-0.9948114748162457,1.4084315704576353
8118,28.63576,77.22445,2025-01-05T17:30:00.000Z,100.25404591644713,26.0,33.0,0.0,-0.342299027153668,-1.4500913060671958
8118,28.63576,77.22445,2025-01-15T11:30:00.000Z,187.0,30.0,42.0,1.2958490663286668,0.5277175697297688,-0.8517958202829289
8118,28.63576,77.22445,2024-12-31T21:30:00.000Z,286.0,23.0,43.0,2.7747544391714305,-0.9948114748162457,-0.785318544084677
8118,28.63576,77.22445,2025-01-01T04:30:00.000Z,170.0,35.0,79.0,1.0418956184667783,1.6152383158340649,1.607863399052391
8118,28.63576,77.22445,2025-01-09T11:30:00.000Z,314.0,29.0,31.0,3.193030706238071,0.31021342050890965,-1.5830458584636997
8118,28.63576,77.22445,2025-01-05T12:30:00.000Z,100.25404591644713,27.0,48.0,0.0,-0.1247948779328088,-0.4529321630934176
8118,28.63576,77.22445,2025-01-07T23:30:00.000Z,100.25404591644713,23.0,37.0,0.0,-0.9948114748162457,-1.1841822012741883
8118,28.63576,77.22445,2025-01-01T23:30:00.000Z,176.0,30.0,32.0,1.1315262471239154,0.5277175697297688,-1.5165685822654478
8118,28.63576,77.22445,2025-01-07T22:30:00.000Z,100.25404591644713,21.0,42.0,0.0,-1.429819773257964,-0.8517958202829289
8118,28.63576,77.22445,2025-01-01T22:30:00.000Z,173.0,34.0,50.0,1.0867109327953468,1.3977341666132057,-0.31997761069691383
8118,28.63576,77.22445,2025-01-13T04:30:00.000Z,111.0,23.0,72.0,0.1605277700049291,-0.9948114748162457,1.1425224656646278
